12	3	0	2907	13	12	200.92 	113.54 	1139.54 	83.89 	308.14 	142.75 	-0.25 	154.73 	387.99 	8.56 	1.65 	1.80 	23.67 	16.40 	13	1	100	132	118	58.24786325	76.66666667	40	47
12	30	0	1601	6	5	244.67 	86.73 	1214.50 	37.83 	347.58 	189.40 	0.08 	227.38 	401.80 	12.29 	2.29 	1.77 	24.80 	11.45 	6	1	100	132	118	58.24786325	76.66666667	40	47
12	31	0	1897	7	6	250.86 	141.25 	1269.57 	38.79 	313.96 	153.12 	-0.17 	195.52 	405.69 	11.49 	1.71 	0.52 	22.00 	4.20 	7	1	100	132	118	58.24786325	76.66666667	40	47
12	32	0	1875	8	7	214.00 	54.64 	1180.75 	53.32 	388.20 	203.56 	0.29 	232.65 	408.44 	11.93 	1.84 	0.80 	21.71 	4.54 	8	1	100	132	118	58.24786325	76.66666667	40	47
12	33	0	2429	11	10	202.18 	52.84 	1229.64 	80.04 	382.75 	183.38 	-0.22 	169.16 	411.70 	10.84 	1.59 	0.81 	19.60 	6.65 	11	1	100	132	118	58.24786325	76.66666667	40	47
12	34	0	1909	9	8	193.78 	68.73 	1240.22 	68.58 	335.26 	170.39 	0.10 	183.76 	403.34 	15.80 	1.41 	0.63 	19.50 	5.83 	9	1	100	132	118	58.24786325	76.66666667	40	47
12	35	0	2195	10	10	194.00 	59.34 	1241.80 	95.37 	336.38 	179.42 	0.04 	185.61 	406.44 	19.12 	1.24 	0.29 	19.20 	3.16 	10	1	100	132	118	58.24786325	76.66666667	40	47
12	36	0	1715	7	6	223.43 	121.58 	1236.43 	36.60 	343.49 	177.63 	-0.07 	222.36 	396.84 	8.56 	2.05 	0.55 	23.33 	3.01 	7	1	100	132	118	58.24786325	76.66666667	40	47
12	37	0	1327	7	6	172.00 	63.75 	1308.29 	73.44 	281.43 	132.40 	-0.13 	172.67 	402.63 	11.19 	1.51 	1.03 	18.67 	6.02 	7	1	100	132	118	58.24786325	76.66666667	40	47
12	38	0	2875	12	11	217.33 	68.25 	1298.50 	69.07 	361.25 	174.04 	0.15 	131.64 	390.33 	4.46 	2.21 	2.72 	22.55 	10.92 	12	1	100	132	118	58.24786325	76.66666667	40	47
12	39	0	2419	8	7	284.00 	139.55 	1302.38 	108.14 	343.98 	171.09 	-0.25 	196.64 	407.73 	11.80 	1.32 	0.54 	19.43 	5.38 	8	1	100	132	118	58.24786325	76.66666667	40	47
12	4	1	4207	14	14	265.14 	163.31 	1198.00 	42.13 	289.86 	123.13 	0.09 	135.70 	385.38 	7.62 	2.64 	2.32 	34.57 	34.47 	14	1	100	132	118	58.24786325	76.66666667	40	47
12	40	0	1983	10	9	179.60 	87.10 	1237.00 	45.40 	347.11 	175.31 	-0.53 	138.57 	404.04 	11.67 	1.72 	1.42 	19.56 	8.35 	10	1	100	132	118	58.24786325	76.66666667	40	47
12	41	0	2179	9	8	220.44 	63.61 	1265.89 	37.28 	292.86 	156.59 	0.79 	143.72 	410.89 	15.19 	2.45 	2.86 	23.00 	12.24 	9	1	100	132	118	58.24786325	76.66666667	40	47
12	42	0	2243	9	8	227.56 	85.36 	1255.56 	43.86 	330.34 	154.23 	68.64 	74.94 	417.27 	12.30 	1.97 	0.79 	23.00 	3.55 	9	1	100	132	118	58.24786325	76.66666667	40	47
12	5	0	3985	16	15	218.00 	93.31 	1129.31 	37.77 	323.18 	156.42 	-0.03 	209.86 	387.89 	9.42 	3.32 	3.78 	32.53 	26.18 	16	1	100	132	118	58.24786325	76.66666667	40	47
12	6	0	4363	17	16	235.29 	131.07 	1164.24 	34.42 	378.39 	141.88 	0.05 	116.94 	382.14 	3.99 	2.06 	1.69 	22.00 	8.88 	17	1	100	132	118	58.24786325	76.66666667	40	47
12	7	0	3351	13	12	235.69 	149.66 	1211.31 	53.41 	297.65 	140.23 	0.16 	126.70 	435.40 	21.28 	2.39 	2.28 	23.00 	11.95 	13	1	100	132	118	58.24786325	76.66666667	40	47
12	8	0	3847	14	13	255.43 	177.84 	1150.86 	43.24 	370.49 	191.06 	-0.12 	190.52 	384.93 	4.51 	1.69 	1.64 	20.00 	9.09 	14	1	100	132	118	58.24786325	76.66666667	40	47
12	9	0	2723	10	9	248.40 	105.89 	1122.50 	20.09 	308.64 	140.72 	-0.25 	170.51 	389.42 	4.16 	3.26 	3.19 	25.33 	12.81 	10	1	100	132	118	58.24786325	76.66666667	40	47
13	1	0	5315	16	15	288.75 	134.48 	2798.31 	206.95 	390.78 	178.54 	-38.29 	263.85 	417.33 	125.12 	7.04 	3.81 	42.13 	15.85 	16	0	127	131	123	81.92307692	73.33333333	39	37
13	10	0	1481	6	6	217.33 	52.44 	2684.33 	79.17 	293.63 	94.35 	37.88 	130.30 	401.33 	5.12 	2.89 	1.61 	28.00 	7.16 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	11	0	1051	5	4	176.80 	46.85 	2925.20 	155.09 	319.84 	138.95 	-28.98 	171.11 	407.70 	9.16 	4.03 	2.03 	32.00 	7.30 	5	0	127	131	123	81.92307692	73.33333333	39	37
13	12	0	2053	8	8	227.50 	34.04 	2973.88 	109.34 	338.46 	134.62 	-1.01 	175.19 	386.35 	12.43 	2.98 	3.02 	28.00 	10.25 	8	0	127	131	123	81.92307692	73.33333333	39	37
13	13	0	1773	7	6	232.57 	80.05 	2715.29 	121.54 	309.81 	97.95 	-35.09 	170.86 	393.57 	5.55 	2.09 	1.49 	22.67 	9.00 	7	0	127	131	123	81.92307692	73.33333333	39	37
13	14	0	1987	7	6	258.86 	214.50 	2337.71 	85.79 	305.33 	138.12 	78.19 	140.39 	390.96 	8.66 	3.28 	2.23 	27.33 	9.27 	7	0	127	131	123	81.92307692	73.33333333	39	37
13	15	0	3009	9	8	305.78 	273.39 	2349.22 	36.18 	468.68 	156.23 	13.92 	212.43 	389.60 	11.95 	4.07 	2.08 	31.00 	7.93 	9	0	127	131	123	81.92307692	73.33333333	39	37
13	16	0	1379	7	6	158.29 	41.75 	2248.57 	61.32 	392.99 	216.70 	-96.39 	221.04 	373.21 	6.34 	4.07 	2.87 	31.33 	7.34 	7	0	127	131	123	81.92307692	73.33333333	39	37
13	17	0	1353	6	5	202.67 	67.82 	2225.67 	116.75 	368.45 	181.19 	-0.35 	242.86 	386.93 	2.02 	2.40 	1.06 	25.60 	4.56 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	18	0	1605	7	6	205.71 	106.90 	2253.71 	103.10 	286.59 	155.50 	0.59 	168.18 	387.44 	5.64 	3.27 	2.98 	26.00 	10.66 	7	0	127	131	123	81.92307692	73.33333333	39	37
13	19	0	1907	8	7	216.00 	65.38 	2254.00 	99.45 	346.71 	187.36 	-0.88 	233.70 	380.14 	2.40 	2.35 	0.72 	24.00 	2.31 	8	0	127	131	123	81.92307692	73.33333333	39	37
13	2	0	1121	5	4	192.80 	107.16 	2457.20 	71.00 	355.28 	218.66 	-0.32 	289.38 	378.00 	24.30 	6.11 	4.82 	37.00 	14.38 	5	0	127	131	123	81.92307692	73.33333333	39	37
13	20	0	1821	7	6	224.00 	130.78 	2343.43 	132.66 	294.80 	210.19 	21.19 	287.39 	390.69 	21.38 	6.14 	4.23 	40.67 	14.40 	7	0	127	131	123	81.92307692	73.33333333	39	37
13	21	0	1543	6	5	234.67 	38.42 	2343.83 	49.99 	386.28 	164.58 	-23.53 	245.04 	378.53 	3.76 	2.26 	1.41 	24.00 	8.49 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	22	0	1341	7	6	167.43 	61.99 	2288.43 	69.08 	258.99 	153.98 	-2.69 	172.39 	390.20 	9.80 	3.21 	3.04 	26.67 	11.22 	7	0	127	131	123	81.92307692	73.33333333	39	37
13	23	0	2187	9	8	216.44 	94.62 	2388.22 	49.89 	353.24 	183.49 	15.50 	159.68 	383.49 	6.67 	3.36 	2.48 	28.50 	8.67 	9	0	127	131	123	81.92307692	73.33333333	39	37
13	24	0	1339	6	5	199.33 	49.67 	2409.17 	80.31 	295.83 	132.57 	-21.08 	169.92 	376.45 	8.92 	3.20 	3.12 	26.40 	14.86 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	25	0	1167	6	5	170.00 	68.11 	2526.17 	148.15 	330.95 	202.12 	0.87 	258.90 	393.42 	2.83 	2.62 	0.50 	27.20 	3.35 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	26	0	1551	7	6	198.86 	47.71 	2416.43 	154.42 	370.36 	198.42 	9.06 	225.44 	382.14 	2.27 	2.27 	0.53 	24.67 	3.01 	7	0	127	131	123	81.92307692	73.33333333	39	37
13	27	0	1455	6	6	211.33 	82.19 	2451.17 	123.88 	373.72 	164.55 	-10.35 	232.28 	385.58 	4.26 	3.61 	4.02 	29.33 	17.83 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	28	0	1305	6	5	196.67 	69.99 	2422.83 	82.77 	327.47 	146.40 	-0.18 	203.14 	384.83 	3.60 	2.21 	1.02 	23.20 	5.22 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	29	0	1837	7	6	241.71 	60.08 	2374.57 	158.51 	344.37 	183.64 	8.73 	203.42 	381.14 	1.77 	2.04 	0.29 	22.67 	2.07 	7	0	127	131	123	81.92307692	73.33333333	39	37
13	3	0	2231	9	9	213.78 	108.76 	2644.78 	98.63 	345.44 	181.73 	0.41 	269.39 	374.46 	12.93 	4.63 	4.31 	32.89 	18.52 	9	0	127	131	123	81.92307692	73.33333333	39	37
13	30	0	1307	6	6	194.67 	31.77 	2332.33 	95.16 	333.88 	127.01 	-11.43 	174.80 	388.47 	1.98 	1.83 	0.42 	21.33 	3.27 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	31	0	1305	6	5	198.00 	83.24 	2161.33 	76.18 	275.15 	137.99 	25.70 	116.88 	374.07 	2.76 	1.63 	0.44 	21.60 	3.58 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	32	0	1477	7	7	186.86 	55.56 	2468.14 	42.44 	334.10 	118.48 	-22.01 	140.42 	390.31 	5.38 	2.29 	2.05 	22.29 	8.28 	7	0	127	131	123	81.92307692	73.33333333	39	37
13	33	0	1431	7	6	182.86 	34.00 	2442.86 	93.75 	318.83 	176.49 	0.50 	205.05 	387.00 	2.84 	1.81 	0.53 	23.33 	3.93 	7	0	127	131	123	81.92307692	73.33333333	39	37
13	34	0	1645	8	7	173.50 	102.14 	2405.88 	105.99 	308.13 	173.92 	0.01 	220.46 	380.46 	6.66 	2.52 	0.66 	35.43 	25.13 	8	0	127	131	123	81.92307692	73.33333333	39	37
13	35	0	1497	8	7	160.50 	58.26 	2317.13 	75.31 	356.30 	195.74 	-2.35 	198.62 	374.71 	4.81 	3.71 	3.61 	29.14 	10.51 	8	0	127	131	123	81.92307692	73.33333333	39	37
13	36	0	1385	6	5	210.00 	64.73 	2326.83 	114.76 	283.38 	163.35 	2.78 	204.30 	421.28 	18.48 	2.04 	0.24 	23.20 	1.79 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	37	0	1115	5	4	198.40 	66.55 	2289.60 	48.00 	200.04 	114.85 	7.08 	144.72 	391.00 	9.59 	3.25 	1.96 	28.00 	8.00 	5	0	127	131	123	81.92307692	73.33333333	39	37
13	38	0	1277	6	5	180.67 	48.82 	2302.83 	140.03 	281.33 	165.13 	-5.30 	201.04 	400.93 	13.96 	4.19 	3.60 	32.00 	13.56 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	39	0	1277	7	6	157.14 	91.38 	2174.86 	141.43 	287.49 	163.38 	13.43 	163.53 	375.10 	6.47 	3.25 	2.97 	28.00 	10.73 	7	0	127	131	123	81.92307692	73.33333333	39	37
13	4	0	2443	9	8	241.78 	96.34 	2650.33 	91.23 	275.17 	113.98 	52.03 	143.76 	409.87 	18.77 	2.49 	2.38 	32.00 	26.36 	9	0	127	131	123	81.92307692	73.33333333	39	37
13	40	0	1639	6	5	250.67 	97.51 	2333.17 	88.14 	394.88 	179.41 	-6.57 	243.29 	387.20 	8.92 	2.25 	0.68 	24.80 	5.22 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	41	0	1291	6	5	192.67 	72.42 	2452.83 	151.51 	368.60 	176.82 	-6.40 	238.23 	392.60 	3.17 	2.23 	1.08 	24.80 	6.57 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	42	0	1345	6	5	202.00 	45.87 	2378.33 	113.91 	315.72 	165.44 	68.15 	55.47 	380.17 	3.17 	2.11 	0.48 	24.80 	3.35 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	5	0	2101	9	8	203.56 	57.70 	2606.44 	87.19 	360.14 	183.28 	0.54 	257.04 	396.26 	4.53 	3.97 	4.06 	27.00 	13.48 	9	0	127	131	123	81.92307692	73.33333333	39	37
13	6	0	2637	10	9	238.00 	71.04 	2503.40 	97.06 	330.92 	145.56 	-18.64 	179.44 	386.05 	10.70 	3.53 	2.98 	27.56 	11.39 	10	0	127	131	123	81.92307692	73.33333333	39	37
13	7	0	1553	6	5	237.33 	55.92 	2646.50 	45.96 	318.02 	111.85 	-49.05 	198.67 	389.90 	6.03 	2.43 	1.88 	24.00 	6.93 	6	0	127	131	123	81.92307692	73.33333333	39	37
13	8	0	2719	12	12	191.33 	70.24 	2827.58 	260.80 	284.92 	134.69 	29.35 	139.15 	370.26 	9.68 	3.19 	2.18 	34.33 	23.78 	12	0	127	131	123	81.92307692	73.33333333	39	37
11	33	0	2937	11	10	246.18 	65.00 	3546.36 	352.61 	396.38 	171.19 	0.17 	192.54 	395.92 	9.89 	1.78 	0.87 	22.00 	6.32 	11	0	132	120	136	78.07692308	78.33333333	26	49
11	34	0	2685	11	10	221.82 	97.66 	3509.73 	118.75 	398.29 	184.45 	0.00 	137.31 	389.90 	6.64 	2.63 	2.02 	23.60 	8.32 	11	0	132	120	136	78.07692308	78.33333333	26	49
11	35	0	2963	13	12	207.08 	45.08 	3602.08 	151.40 	366.08 	164.38 	-0.04 	111.08 	373.82 	4.80 	1.93 	1.33 	21.67 	6.26 	13	0	132	120	136	78.07692308	78.33333333	26	49
11	36	0	2465	11	10	199.64 	87.26 	3474.55 	257.58 	460.11 	215.06 	-1.67 	160.28 	396.82 	5.97 	3.02 	2.33 	25.60 	8.68 	11	0	132	120	136	78.07692308	78.33333333	26	49
11	37	0	2509	9	8	255.11 	96.08 	3581.33 	250.47 	358.94 	187.39 	2.01 	215.66 	400.66 	7.26 	2.56 	1.08 	25.50 	5.63 	9	0	132	120	136	78.07692308	78.33333333	26	49
11	38	0	2137	9	8	217.33 	59.77 	3474.44 	259.59 	328.24 	133.00 	0.61 	140.10 	385.98 	7.11 	1.86 	1.31 	21.50 	7.69 	9	0	132	120	136	78.07692308	78.33333333	26	49
11	39	0	2529	11	10	208.36 	49.23 	3543.64 	294.63 	331.72 	134.58 	1.81 	159.79 	385.99 	5.95 	2.03 	1.00 	22.80 	7.07 	11	0	132	120	136	78.07692308	78.33333333	26	49
11	4	0	2437	9	8	245.78 	106.49 	2812.56 	152.72 	329.34 	134.68 	-0.26 	194.85 	383.72 	8.59 	2.83 	1.70 	27.00 	7.33 	9	0	132	120	136	78.07692308	78.33333333	26	49
11	40	0	1733	8	7	195.50 	74.94 	3667.75 	170.67 	327.23 	119.06 	-2.73 	146.97 	389.51 	14.44 	2.10 	1.31 	22.86 	7.90 	8	0	132	120	136	78.07692308	78.33333333	26	49
11	41	0	2771	12	11	211.00 	65.95 	3688.25 	294.48 	421.93 	195.71 	0.51 	154.75 	395.18 	3.86 	1.64 	0.92 	20.73 	6.65 	12	0	132	120	136	78.07692308	78.33333333	26	49
11	42	0	2313	10	9	206.00 	63.14 	3591.80 	311.42 	271.24 	117.26 	-0.43 	189.83 	387.37 	8.33 	3.04 	2.12 	27.11 	7.15 	10	0	132	120	136	78.07692308	78.33333333	26	49
13	9	0	1365	5	4	245.60 	149.63 	2704.20 	99.25 	280.58 	114.81 	-35.12 	173.59 	404.64 	12.84 	4.04 	2.30 	32.00 	9.24 	5	0	127	131	123	81.92307692	73.33333333	39	37
14	1	2	8799	24	23	311.50 	149.81 	1867.71 	250.23 	443.28 	149.01 	-17.33 	234.02 	365.52 	93.72 	5.75 	4.97 	55.30 	47.74 	24	0	119	112	120	73.24786325	70	30	32
14	10	1	6523	21	20	272.38 	145.49 	1348.86 	267.68 	358.56 	143.56 	0.24 	166.27 	408.13 	33.04 	3.37 	2.83 	39.60 	37.99 	21	0	119	112	120	73.24786325	70	30	32
14	11	2	5933	16	15	321.50 	171.49 	1598.88 	139.28 	347.64 	132.79 	-0.09 	149.32 	378.26 	11.43 	2.84 	2.12 	52.00 	64.43 	16	0	119	112	120	73.24786325	70	30	32
14	12	1	3853	13	12	259.08 	105.09 	1585.38 	141.15 	367.91 	156.63 	-0.18 	97.24 	386.47 	6.34 	1.93 	1.03 	39.67 	47.25 	13	0	119	112	120	73.24786325	70	30	32
14	13	1	3917	11	10	320.73 	217.91 	1513.00 	166.38 	308.00 	138.27 	0.39 	110.50 	400.86 	9.92 	2.12 	1.32 	38.00 	41.92 	11	0	119	112	120	73.24786325	70	30	32
14	14	1	7483	23	22	290.26 	125.57 	1452.70 	112.22 	359.85 	156.45 	-0.47 	168.09 	383.10 	7.23 	3.19 	3.25 	36.18 	28.70 	23	0	119	112	120	73.24786325	70	30	32
14	15	1	4119	12	11	313.00 	145.42 	1492.25 	74.68 	339.15 	169.97 	8.64 	145.36 	374.15 	4.91 	2.54 	3.00 	32.00 	32.69 	12	0	119	112	120	73.24786325	70	30	32
14	16	1	3643	12	11	262.67 	122.36 	1474.33 	149.86 	325.08 	148.77 	-0.77 	142.34 	390.02 	10.21 	2.83 	3.02 	42.91 	48.34 	12	0	119	112	120	73.24786325	70	30	32
14	17	1	2961	9	9	288.44 	99.41 	1396.78 	101.00 	332.64 	156.17 	3.61 	167.02 	389.93 	14.21 	3.18 	3.68 	39.56 	30.69 	9	0	119	112	120	73.24786325	70	30	32
14	18	1	4613	14	13	296.57 	85.64 	1569.79 	137.27 	350.45 	99.57 	-2.18 	78.36 	382.07 	8.50 	1.53 	0.76 	34.15 	44.20 	14	0	119	112	120	73.24786325	70	30	32
14	19	1	2847	9	8	272.89 	131.37 	1504.67 	117.70 	286.16 	130.73 	2.36 	145.87 	399.37 	10.33 	2.92 	2.86 	46.50 	47.47 	9	0	119	112	120	73.24786325	70	30	32
14	2	1	4213	11	10	342.55 	200.99 	1786.82 	88.48 	269.03 	109.67 	50.84 	187.54 	374.70 	16.81 	3.17 	3.27 	43.60 	48.86 	11	0	119	112	120	73.24786325	70	30	32
14	20	1	4075	14	13	256.29 	52.07 	1507.86 	95.25 	331.70 	148.98 	-0.80 	130.72 	390.97 	13.76 	2.68 	2.62 	36.31 	32.52 	14	0	119	112	120	73.24786325	70	30	32
14	21	0	3459	11	10	290.18 	69.11 	1400.73 	95.98 	298.96 	127.90 	-3.75 	118.36 	382.65 	9.79 	2.20 	1.58 	25.60 	9.83 	11	0	119	112	120	73.24786325	70	30	32
14	22	1	5043	16	15	275.75 	117.39 	1488.56 	189.18 	394.00 	155.49 	-0.43 	166.30 	391.13 	9.06 	2.98 	3.47 	41.33 	52.08 	16	0	119	112	120	73.24786325	70	30	32
14	23	1	3655	11	10	294.18 	141.38 	1507.18 	93.96 	272.18 	126.63 	-4.85 	152.83 	439.05 	27.03 	2.73 	2.25 	40.80 	44.53 	11	0	119	112	120	73.24786325	70	30	32
14	24	1	6537	20	19	292.00 	119.74 	1379.20 	104.33 	347.23 	180.06 	4.46 	158.97 	381.98 	12.31 	2.86 	3.57 	36.21 	40.61 	20	0	119	112	120	73.24786325	70	30	32
14	25	1	5115	18	17	248.67 	121.68 	1371.11 	109.04 	319.35 	148.97 	0.94 	153.64 	438.55 	42.08 	3.02 	3.25 	36.94 	39.31 	18	0	119	112	120	73.24786325	70	30	32
14	26	1	3791	12	11	266.33 	86.47 	1352.75 	147.77 	339.41 	124.37 	-8.86 	169.21 	382.08 	16.49 	2.41 	2.19 	50.55 	75.12 	12	0	119	112	120	73.24786325	70	30	32
14	27	1	2583	9	8	248.00 	56.43 	1352.67 	119.67 	288.27 	146.92 	-0.47 	125.76 	397.01 	9.28 	2.44 	2.24 	42.50 	48.47 	9	0	119	112	120	73.24786325	70	30	32
14	28	1	4817	16	15	257.25 	122.06 	1381.75 	117.70 	346.66 	178.12 	3.03 	214.67 	392.05 	11.06 	4.16 	3.60 	46.13 	43.47 	16	0	119	112	120	73.24786325	70	30	32
14	29	1	3749	12	11	275.00 	134.16 	1375.42 	81.45 	352.64 	158.76 	3.03 	147.11 	393.51 	6.93 	2.94 	3.16 	39.27 	35.72 	12	0	119	112	120	73.24786325	70	30	32
14	3	1	4161	14	13	259.43 	128.21 	1545.07 	193.19 	361.74 	172.73 	-41.16 	175.76 	388.45 	15.74 	3.57 	3.61 	35.69 	30.70 	14	0	119	112	120	73.24786325	70	30	32
14	30	1	3701	11	10	298.91 	119.81 	1381.45 	129.71 	312.80 	97.02 	-0.15 	140.14 	366.77 	10.40 	2.50 	2.32 	40.00 	38.51 	11	0	119	112	120	73.24786325	70	30	32
14	31	1	3129	11	11	244.73 	76.16 	1279.18 	142.06 	320.25 	128.47 	-0.44 	142.79 	390.58 	5.62 	3.11 	2.18 	38.55 	32.26 	11	0	119	112	120	73.24786325	70	30	32
14	32	0	3353	11	10	278.55 	104.05 	1257.09 	129.17 	387.55 	148.88 	2.19 	110.76 	410.75 	7.39 	2.18 	1.49 	25.20 	7.55 	11	0	119	112	120	73.24786325	70	30	32
14	33	1	3285	10	9	274.80 	109.24 	1362.10 	76.75 	362.56 	146.29 	-2.59 	132.46 	385.52 	7.72 	2.63 	2.51 	58.67 	98.73 	10	0	119	112	120	73.24786325	70	30	32
